model,manufactured_year,price,mileage,tax,miles_per_gallon,engine_size,car_age,price_per_engine_size,mileage_per_year,transmission_manual,transmission_semi_auto,fuel_type_hybrid,fuel_type_petrol
 A6,2017,20500,49626,150,61.4,2.0,8,10250.0,6203.25,0,1,0,0
 A3,2016,14500,23844,20,68.9,1.6,9,9062.5,2649.3333333333335,1,0,0,0
 A4,2017,16575,14912,145,52.3,1.4,8,11839.285714285716,1864.0,1,0,0,1
 A3,2017,20875,12650,145,54.3,1.5,8,13916.666666666666,1581.25,1,0,0,1
 A5,2016,18725,22677,30,67.3,2.0,9,9362.5,2519.6666666666665,1,0,0,0
 A4,2017,17190,41000,30,53.3,2.0,8,8595.0,5125.0,0,1,0,1
 A1,2020,18500,641,145,48.7,1.0,5,18500.0,128.2,1,0,0,1
 Q5,2020,35990,3309,145,38.2,2.0,5,17995.0,661.8,0,1,0,0
 Q3,2020,31990,2649,145,31.4,2.0,5,15995.0,529.8,0,1,0,1
 Q3,2020,30990,9985,145,31.4,2.0,5,15495.0,1997.0,0,1,0,1
 A5,2019,29990,10000,145,50.4,2.0,6,14995.0,1666.6666666666667,0,0,0,0
 Q2,2019,23888,2544,145,42.2,1.5,6,15925.333333333334,424.0,0,0,0,1
 A5,2019,26990,1475,145,39.8,2.0,6,13495.0,245.83333333333334,0,1,0,1
 A6,2019,29990,3918,145,47.9,2.0,6,14995.0,653.0,0,0,0,0
 Q3,2017,19990,26821,145,47.9,1.4,8,14278.57142857143,3352.625,0,1,0,1
 Q3,2019,32888,6022,145,32.1,2.0,6,16444.0,1003.6666666666666,0,1,0,1
 Q8,2019,49990,3062,145,33.6,3.0,6,16663.333333333332,510.3333333333333,0,1,0,0
 A3,2017,23475,27524,160,43.5,2.0,8,11737.5,3440.5,0,1,0,1
 A5,2018,24000,26376,145,47.1,2.0,7,12000.0,3768.0,1,0,0,1
 A3,2016,13800,41298,20,60.1,1.4,9,9857.142857142857,4588.666666666667,1,0,0,1
 A1,2016,16125,20912,30,56.5,1.4,9,11517.857142857143,2323.5555555555557,1,0,0,1
 A1,2017,12200,18054,30,57.6,1.4,8,8714.285714285716,2256.75,1,0,0,1
 A3,2017,12250,38239,20,70.6,1.6,8,7656.25,4779.875,1,0,0,0
 A3,2018,19150,15937,145,53.3,1.5,7,12766.666666666666,2276.714285714286,1,0,0,1
 Q5,2016,20700,32268,200,47.1,2.0,9,10350.0,3585.3333333333335,0,1,0,0
 A1,2016,13350,6828,0,67.3,1.0,9,13350.0,758.6666666666666,1,0,0,1
 A5,2016,18575,53893,160,50.4,2.0,9,9287.5,5988.111111111111,0,1,0,0
 A3,2016,12800,21771,20,62.8,1.0,9,12800.0,2419.0,1,0,0,1
 Q3,2019,27990,6045,145,32.5,2.0,6,13995.0,1007.5,0,1,0,1
 Q3,2019,24990,2721,145,42.8,2.0,6,12495.0,453.5,1,0,0,0
 Q5,2019,35990,8186,145,32.1,2.0,6,17995.0,1364.3333333333333,0,1,0,1
 A3,2017,14990,24964,20,60.1,1.4,8,10707.142857142859,3120.5,1,0,0,1
 A3,2017,19990,31191,145,58.9,2.0,8,9995.0,3898.875,1,0,0,0
 Q2,2017,20990,20630,145,57.7,2.0,8,10495.0,2578.75,0,1,0,0
 A1,2019,21990,3424,145,44.8,1.5,6,14660.0,570.6666666666666,0,1,0,1
 A1,2020,19490,4000,150,47.9,1.0,5,19490.0,800.0,1,0,0,1
 A1,2020,21840,315,150,44.8,1.5,5,14560.0,63.0,0,1,0,1
 A1,2020,18500,500,150,49.6,1.0,5,18500.0,100.0,1,0,0,1
 Q3,2020,30990,500,150,40.4,1.5,5,20660.0,100.0,0,1,0,1
 Q2,2020,25888,4000,145,42.2,1.5,5,17258.666666666668,800.0,0,1,0,1
 Q2,2020,23888,4000,145,43.5,1.5,5,15925.333333333334,800.0,1,0,0,1
 A3,2017,14790,16023,145,60.1,1.4,8,10564.285714285716,2002.875,1,0,0,1
 A4,2016,15990,46778,30,62.8,2.0,9,7995.0,5197.555555555556,1,0,0,0
 A1,2018,12475,20560,145,67.3,1.0,7,12475.0,2937.1428571428573,1,0,0,1
 A1,2018,15300,13741,145,67.3,1.0,7,15300.0,1963.0,1,0,0,1
 A1,2016,12650,32137,0,80.7,1.6,9,7906.25,3570.777777777778,1,0,0,0
 A4,2017,24725,51249,235,37.7,3.0,8,8241.666666666666,6406.125,0,1,0,1
 A3,2018,14175,16680,145,62.8,1.0,7,14175.0,2382.8571428571427,1,0,0,1
 A4,2017,12425,50598,125,53.3,1.4,8,8875.0,6324.75,1,0,0,1
 Q3,2020,30990,1000,150,40.4,1.5,5,20660.0,200.0,0,1,0,1
 A3,2019,17996,14739,150,51.4,1.6,6,11247.5,2456.5,1,0,0,0
 A3,2019,18000,7030,150,47.1,1.0,6,18000.0,1171.6666666666667,1,0,0,1
 Q3,2018,25490,9300,150,45.6,1.4,7,18207.14285714286,1328.5714285714287,0,1,0,1
 Q3,2017,20690,17787,150,53.3,2.0,8,10345.0,2223.375,0,1,0,0
 TT,2016,24000,26300,205,40.9,2.0,9,12000.0,2922.222222222222,0,1,0,1
 Q5,2020,37444,4000,145,32.1,2.0,5,18722.0,800.0,0,1,0,1
 Q3,2020,26888,4000,145,40.9,1.5,5,17925.333333333332,800.0,1,0,0,1
 Q3,2019,32444,4000,145,31.4,2.0,6,16222.0,666.6666666666666,0,1,0,1
 A1,2019,21840,3215,145,44.8,1.5,6,14560.0,535.8333333333334,0,1,0,1
 Q3,2019,26990,4000,145,39.2,1.5,6,17993.333333333332,666.6666666666666,0,1,0,1
 TT,2019,31990,7138,145,34.9,2.0,6,15995.0,1189.6666666666667,1,0,0,1
 Q3,2018,21890,10152,145,47.9,2.0,7,10945.0,1450.2857142857142,0,1,0,1
 Q7,2018,41990,16416,145,33.2,3.0,7,13996.666666666666,2345.1428571428573,0,1,0,0
 A6,2014,15990,26000,30,62.8,2.0,11,7995.0,2363.6363636363635,1,0,0,0
 A1,2017,9790,50095,0,76.3,1.6,8,6118.75,6261.875,1,0,0,0
 Q3,2017,16990,39120,125,51.4,1.4,8,12135.714285714286,4890.0,1,0,0,1
 A3,2018,19490,30319,145,56.5,1.5,7,12993.333333333334,4331.285714285715,0,1,0,1
 A3,2019,21440,14686,145,42.2,1.5,6,14293.333333333334,2447.6666666666665,0,1,0,1
 Q3,2019,29890,9455,145,31.7,2.0,6,14945.0,1575.8333333333333,0,1,0,1
 A3,2019,21490,14090,145,42.2,1.5,6,14326.666666666666,2348.3333333333335,0,1,0,1
 A3,2019,21490,14583,145,42.2,1.5,6,14326.666666666666,2430.5,0,1,0,1
 A3,2019,20990,14488,145,42.2,1.5,6,13993.333333333334,2414.6666666666665,0,1,0,1
 Q7,2016,28990,65019,200,47.9,3.0,9,9663.333333333334,7224.333333333333,0,1,0,0
 A3,2019,30950,50,145,34.9,2.0,6,15475.0,8.333333333333334,0,1,0,1
 RS6,2016,49950,22500,325,29.4,4.0,9,12487.5,2500.0,0,1,0,1
 A8,2018,37750,3027,145,40.4,3.0,7,12583.333333333334,432.42857142857144,0,1,0,0
 Q3,2019,28950,6793,145,38.2,1.5,6,19300.0,1132.1666666666667,0,1,0,1
 A3,2018,20990,11500,145,56.5,1.5,7,13993.333333333334,1642.857142857143,0,1,0,1
 A1,2017,18000,32523,145,56.5,1.4,8,12857.142857142859,4065.375,0,1,0,1
 Q2,2019,23888,4165,145,42.2,1.5,6,15925.333333333334,694.1666666666666,0,1,0,1
 Q2,2020,25888,1551,145,42.2,1.5,5,17258.666666666668,310.2,0,1,0,1
 A1,2020,19790,5080,145,47.9,1.0,5,19790.0,1016.0,1,0,0,1
 A1,2020,27880,3273,145,44.1,1.5,5,18586.666666666668,654.6,0,1,0,1
 A5,2019,27444,2363,145,40.4,2.0,6,13722.0,393.8333333333333,0,1,0,1
 A1,2019,26500,1799,145,44.8,1.0,6,26500.0,299.8333333333333,0,1,0,1
 Q2,2019,28888,3404,145,33.2,2.0,6,14444.0,567.3333333333334,0,1,0,1
 Q5,2019,32490,4838,145,38.2,2.0,6,16245.0,806.3333333333334,0,0,0,0
 A5,2019,36444,10897,145,47.9,2.0,6,18222.0,1816.1666666666667,0,1,0,0
 Q2,2019,19990,942,145,47.1,1.0,6,19990.0,157.0,1,0,0,1
 Q7,2018,53990,16753,145,39.2,4.0,7,13497.5,2393.285714285714,0,1,0,0
 Q2,2019,22990,10229,145,40.9,1.5,6,15326.666666666666,1704.8333333333333,0,1,0,1
 Q5,2019,34990,60,145,38.2,2.0,6,17495.0,10.0,0,1,0,0
 A3,2017,13990,20026,20,61.4,1.4,8,9992.857142857143,2503.25,1,0,0,1
 A3,2017,16440,25227,145,50.4,2.0,8,8220.0,3153.375,1,0,0,1
 A8,2019,42888,1000,145,40.4,3.0,6,14296.0,166.66666666666666,0,1,0,0
 A6,2019,31950,150,145,47.9,2.0,6,15975.0,25.0,0,1,0,0
 A6,2019,44950,8000,150,35.8,3.0,6,14983.333333333334,1333.3333333333333,0,1,0,0
 TT,2016,17000,19860,145,47.1,1.8,9,9444.444444444443,2206.6666666666665,1,0,0,1
 Q5,2016,18100,42089,200,48.7,2.0,9,9050.0,4676.555555555556,1,0,0,0
 RS6,2015,46465,19963,325,29.4,4.0,10,11616.25,1996.3,0,0,0,1
 Q3,2016,14875,29897,125,50.4,1.4,9,10625.0,3321.8888888888887,1,0,0,1
 A4,2019,39990,5243,145,40.9,3.0,6,13330.0,873.8333333333334,0,0,0,0
 Q2,2019,22440,7178,145,42.2,1.0,6,22440.0,1196.3333333333333,1,0,0,1
 A3,2019,22990,7470,145,40.4,2.0,6,11495.0,1245.0,0,1,0,1
 Q5,2019,35990,9805,145,38.2,2.0,6,17995.0,1634.1666666666667,0,1,0,0
 Q5,2019,33990,4327,145,38.2,2.0,6,16995.0,721.1666666666666,0,1,0,0
 A7,2019,47990,2999,145,35.8,3.0,6,15996.666666666666,499.8333333333333,0,1,0,0
 A3,2015,14990,39522,20,60.1,1.4,10,10707.142857142859,3952.2,1,0,0,1
 Q7,2019,52950,4750,145,32.8,3.0,6,17650.0,791.6666666666666,0,1,0,0
 A4,2019,25450,4750,145,45.6,2.0,6,12725.0,791.6666666666666,0,1,0,0
 A3,2019,21450,2800,145,51.4,1.6,6,13406.25,466.6666666666667,1,0,0,0
 A4,2016,21999,30675,30,61.4,3.0,9,7333.0,3408.3333333333335,0,1,0,0
 A1,2019,21999,2250,145,46.3,1.5,6,14666.0,375.0,1,0,0,1
 A5,2019,26450,4750,145,39.8,2.0,6,13225.0,791.6666666666666,0,1,0,1
 Q2,2019,25750,6445,145,40.9,1.5,6,17166.666666666668,1074.1666666666667,0,1,0,1
 A3,2019,22950,6540,145,53.3,1.6,6,14343.75,1090.0,0,1,0,0
 TT,2015,16950,45950,160,44.1,2.0,10,8475.0,4595.0,0,1,0,1
 A3,2019,23950,3670,145,51.4,2.0,6,11975.0,611.6666666666666,0,1,0,0
 A7,2019,37950,7968,145,38.7,3.0,6,12650.0,1328.0,0,1,0,0
 A3,2019,19750,4750,145,53.3,1.6,6,12343.75,791.6666666666666,1,0,0,0
 A5,2019,23750,4750,145,51.4,2.0,6,11875.0,791.6666666666666,0,1,0,0
 Q5,2019,30350,4750,145,39.2,2.0,6,15175.0,791.6666666666666,0,1,0,0
 Q7,2018,42950,13520,145,33.2,3.0,7,14316.666666666666,1931.4285714285713,0,1,0,0
 Q3,2019,33950,4750,145,31.7,2.0,6,16975.0,791.6666666666666,0,1,0,1
 A3,2016,17950,31925,125,48.7,2.0,9,8975.0,3547.222222222222,0,1,0,1
 Q7,2016,31450,37120,200,47.9,3.0,9,10483.333333333334,4124.444444444444,0,1,0,0
 Q3,2013,13950,34925,200,47.9,2.0,12,6975.0,2910.4166666666665,0,1,0,0
 Q7,2019,55750,4750,145,32.8,3.0,6,18583.333333333332,791.6666666666666,0,1,0,0
 Q2,2019,29950,4750,145,33.2,2.0,6,14975.0,791.6666666666666,0,1,0,1
 Q2,2020,23950,4750,145,44.8,1.5,5,15966.666666666666,950.0,1,0,0,1
 Q3,2020,29950,4750,145,48.7,2.0,5,14975.0,950.0,0,1,0,0
 A3,2018,15100,22018,145,67.3,2.0,7,7550.0,3145.4285714285716,1,0,0,0
 A3,2018,18100,14015,145,50.4,2.0,7,9050.0,2002.142857142857,1,0,0,1
 Q7,2018,56950,5850,145,39.2,4.0,7,14237.5,835.7142857142857,0,1,0,0
 Q3,2016,16950,31025,30,61.4,2.0,9,8475.0,3447.222222222222,1,0,0,0
 TT,2019,36750,3339,145,34.5,2.0,6,18375.0,556.5,0,1,0,1
 Q7,2018,56950,15425,145,39.2,4.0,7,14237.5,2203.5714285714284,0,1,0,0
 Q5,2019,34950,4706,145,38.2,2.0,6,17475.0,784.3333333333334,0,1,0,0
 Q3,2018,22450,5230,145,49.6,1.4,7,16035.714285714286,747.1428571428571,1,0,0,1
 Q3,2015,17797,35117,160,50.4,2.0,10,8898.5,3511.7,0,1,0,0
 A6,2019,33997,9400,145,52.3,3.0,6,11332.333333333334,1566.6666666666667,0,0,0,0
 A3,2019,22897,6125,145,52.3,1.6,6,14310.625,1020.8333333333334,0,0,0,0
 A3,2016,13950,25480,30,58.9,1.4,9,9964.285714285716,2831.1111111111113,0,1,0,1
 Q7,2019,51750,6000,145,32.8,3.0,6,17250.0,1000.0,0,1,0,0
 Q2,2018,20500,6734,145,46.3,1.6,7,12812.5,962.0,0,0,0,0
 A3,2016,10900,29660,20,70.6,1.6,9,6812.5,3295.5555555555557,1,0,0,0
 Q5,2016,20000,39015,205,47.1,2.0,9,10000.0,4335.0,0,1,0,0
 A1,2016,10900,30539,30,57.6,1.4,9,7785.714285714286,3393.222222222222,1,0,0,1
 A5,2019,29950,5200,145,37.7,2.0,6,14975.0,866.6666666666666,0,1,0,1
 A3,2015,10280,27434,20,68.9,2.0,10,5140.0,2743.4,1,0,0,0
 A4,2016,15697,31139,20,68.9,2.0,9,7848.5,3459.8888888888887,1,0,0,0
 A4,2015,9547,69134,20,67.3,2.0,10,4773.5,6913.4,1,0,0,0
 A5,2019,28950,4750,145,50.4,2.0,6,14475.0,791.6666666666666,0,1,0,0
 Q2,2019,29750,7000,145,33.2,2.0,6,14875.0,1166.6666666666667,0,1,0,1
 Q3,2019,27750,4750,145,40.9,1.5,6,18500.0,791.6666666666666,1,0,0,1
 Q3,2017,22999,23250,145,53.3,2.0,8,11499.5,2906.25,0,1,0,0
 A3,2017,25999,21350,160,43.5,2.0,8,12999.5,2668.75,0,1,0,1
 A5,2017,32999,18699,145,38.2,3.0,8,10999.666666666666,2337.375,0,1,0,1
 A4,2019,24199,4035,145,50.4,2.0,6,12099.5,672.5,0,0,0,0
 Q3,2019,28599,3517,145,47.1,2.0,6,14299.5,586.1666666666666,0,0,0,0
 A6,2019,35399,10727,145,39.2,3.0,6,11799.666666666666,1787.8333333333333,0,0,0,0
 Q2,2019,26697,2466,145,46.3,2.0,6,13348.5,411.0,0,0,0,0
 A3,2019,22599,6600,145,51.4,1.6,6,14124.375,1100.0,1,0,0,0
 A3,2019,22899,9800,145,51.4,1.6,6,14311.875,1633.3333333333333,1,0,0,0
 Q2,2019,23997,3145,145,46.3,1.6,6,14998.125,524.1666666666666,1,0,0,0
 Q3,2016,18750,27490,145,47.9,1.4,9,13392.857142857143,3054.4444444444443,0,1,0,1
 A6,2019,42750,1500,145,31.4,3.0,6,14250.0,250.0,0,1,0,1
 A3,2019,24950,3300,145,50.4,2.0,6,12475.0,550.0,0,1,0,0
 Q3,2019,28950,4443,145,38.2,1.5,6,19300.0,740.5,0,1,0,1
 A3,2019,31450,5450,145,34.9,2.0,6,15725.0,908.3333333333334,0,1,0,1
 A6,2019,36450,5535,145,39.2,3.0,6,12150.0,922.5,0,1,0,0
 Q3,2019,34950,4800,145,30.7,2.0,6,17475.0,800.0,0,0,0,1
 A4,2019,43950,4293,145,39.8,3.0,6,14650.0,715.5,0,1,0,0
 Q3,2019,25750,4750,145,40.9,1.5,6,17166.666666666668,791.6666666666666,1,0,0,1
 A5,2019,29750,4750,145,47.1,2.0,6,14875.0,791.6666666666666,0,1,0,0
 Q2,2019,19950,10000,145,49.6,1.6,6,12468.75,1666.6666666666667,1,0,0,0
 Q5,2019,30995,4750,145,39.2,2.0,6,15497.5,791.6666666666666,0,1,0,0
 A5,2019,28950,4750,145,51.4,2.0,6,14475.0,791.6666666666666,0,1,0,0
 A4,2019,44750,500,145,40.9,3.0,6,14916.666666666666,83.33333333333333,0,1,0,0
 A5,2017,31900,31995,150,37.7,3.0,8,10633.333333333334,3999.375,0,1,0,1
 A3,2017,22900,46295,205,40.4,2.0,8,11450.0,5786.875,1,0,0,1
 A3,2015,20900,32600,205,40.9,2.0,10,10450.0,3260.0,0,1,0,1
 Q7,2018,53999,21100,150,39.2,4.0,7,13499.75,3014.285714285714,0,1,0,0
 A4,2016,19999,37450,125,58.9,3.0,9,6666.333333333333,4161.111111111111,0,1,0,0
 Q3,2017,19999,30850,150,47.9,1.4,8,14285.0,3856.25,0,1,0,1
 Q3,2015,18899,69150,205,40.4,2.0,10,9449.5,6915.0,0,1,0,1
 A7,2019,45499,150,145,38.2,3.0,6,15166.333333333334,25.0,0,0,0,0
 Q3,2019,27699,1773,145,39.8,1.5,6,18466.0,295.5,1,0,0,1
 A8,2018,34999,16850,150,50.4,3.0,7,11666.333333333334,2407.1428571428573,0,1,0,0
 Q7,2017,37900,22100,150,47.9,3.0,8,12633.333333333334,2762.5,0,1,0,0
 A6,2016,15990,66475,30,61.4,3.0,9,5330.0,7386.111111111111,0,1,0,0
 A4,2017,13990,40075,150,51.4,1.4,8,9992.857142857143,5009.375,1,0,0,1
 Q3,2020,32799,3500,145,32.5,2.0,5,16399.5,700.0,0,1,0,1
 A5,2020,30299,1959,145,51.4,2.0,5,15149.5,391.8,0,1,0,0
 A4,2017,14199,59300,0,74.3,2.0,8,7099.5,7412.5,1,0,0,0
 A3,2019,26900,100,145,51.4,1.6,6,16812.5,16.666666666666668,1,0,0,0
 A5,2019,31399,2500,145,47.1,2.0,6,15699.5,416.6666666666667,0,0,0,0
 Q3,2014,18799,33650,260,36.7,2.0,11,9399.5,3059.090909090909,0,1,0,1
 TT,2016,19999,41100,145,47.1,1.8,9,11110.555555555555,4566.666666666667,1,0,0,1
 TT,2016,20999,46200,160,43.5,2.0,9,10499.5,5133.333333333333,0,1,0,1
 Q5,2016,26999,18850,200,47.1,2.0,9,13499.5,2094.4444444444443,0,1,0,0
 A4,2018,34999,16120,145,38.7,3.0,7,11666.333333333334,2302.8571428571427,0,1,0,1
 A3,2020,23229,1850,145,44.8,1.5,5,15486.0,370.0,1,0,0,1
 Q7,2018,36900,19250,150,47.9,3.0,7,12300.0,2750.0,0,1,0,0
 A4,2016,23900,57200,165,52.3,3.0,9,7966.666666666667,6355.555555555556,0,1,0,0
 A6,2016,22900,30450,30,61.4,3.0,9,7633.333333333333,3383.3333333333335,0,1,0,0
 Q2,2019,19999,9250,145,49.6,1.6,6,12499.375,1541.6666666666667,1,0,0,0
 Q7,2015,28397,63579,200,47.9,3.0,10,9465.666666666666,6357.9,0,0,0,0
 Q3,2017,17997,10950,145,51.4,1.4,8,12855.0,1368.75,1,0,0,1
 A8,2018,34399,11300,145,50.4,3.0,7,11466.333333333334,1614.2857142857142,0,0,0,0
 RS3,2019,40399,6005,145,30.1,2.5,6,16159.6,1000.8333333333334,0,0,0,1
 Q3,2019,30299,3032,145,40.9,2.0,6,15149.5,505.3333333333333,1,0,0,0
 Q3,2016,17990,43200,150,47.9,1.4,9,12850.0,4800.0,0,1,0,1
 A4,2016,18790,66775,150,53.3,3.0,9,6263.333333333333,7419.444444444444,0,1,0,0
 A1,2018,16999,16911,150,51.4,1.0,7,16999.0,2415.8571428571427,1,0,0,1
 A1,2016,10999,30000,0,76.3,1.6,9,6874.375,3333.3333333333335,1,0,0,0
 A1,2016,11499,33000,0,67.3,1.0,9,11499.0,3666.6666666666665,1,0,0,1
 Q3,2016,15997,20792,145,47.9,1.4,9,11426.428571428572,2310.222222222222,0,1,0,1
 Q2,2016,17599,22245,125,52.3,1.4,9,12570.714285714286,2471.6666666666665,1,0,0,1
 A4,2016,20699,49800,145,53.3,3.0,9,6899.666666666667,5533.333333333333,0,1,0,0
 Q7,2019,55990,5050,145,44.1,3.0,6,18663.333333333332,841.6666666666666,0,1,0,0
 A5,2016,17500,19588,125,58.9,2.0,9,8750.0,2176.4444444444443,0,1,0,0
 A1,2016,13650,25000,30,55.4,1.4,9,9750.0,2777.777777777778,1,0,0,1
 TT,2019,32990,1983,150,34.0,2.0,6,16495.0,330.5,0,1,0,1
 Q5,2017,38799,20770,145,34.0,3.0,8,12933.0,2596.25,0,1,0,1
 Q5,2019,37900,5200,145,39.2,2.0,6,18950.0,866.6666666666666,0,1,0,0
 A4,2016,14599,46900,125,50.4,2.0,9,7299.5,5211.111111111111,1,0,0,1
 Q2,2017,23199,22975,145,54.3,1.4,8,16570.714285714286,2871.875,0,1,0,1
 A3,2017,20999,14980,30,64.2,2.0,8,10499.5,1872.5,1,0,0,0
 A4,2015,15199,35300,125,57.6,2.0,10,7599.5,3530.0,0,1,0,0
 Q2,2017,27999,24450,145,51.4,1.4,8,19999.285714285714,3056.25,0,1,0,1
 A3,2016,20899,10750,30,64.2,2.0,9,10449.5,1194.4444444444443,1,0,0,0
 A1,2016,14937,28150,30,56.5,1.4,9,10669.285714285716,3127.777777777778,1,0,0,1
 A6,2016,14990,76968,30,61.4,2.0,9,7495.0,8552.0,0,1,0,0
 Q3,2016,16490,38035,145,47.9,1.4,9,11778.57142857143,4226.111111111111,0,1,0,1
 Q3,2015,14990,58549,145,47.9,1.4,10,10707.142857142859,5854.9,0,1,0,1
 A3,2017,11600,64107,20,70.6,2.0,8,5800.0,8013.375,1,0,0,0
 A3,2019,18425,5035,145,49.6,1.6,6,11515.625,839.1666666666666,1,0,0,0
 A3,2018,26750,21243,145,43.5,2.0,7,13375.0,3034.714285714286,0,1,0,1
 Q3,2019,29799,2550,145,42.8,2.0,6,14899.5,425.0,1,0,0,0
 Q3,2019,27399,2415,145,40.9,1.5,6,18266.0,402.5,1,0,0,1
 Q3,2019,29299,1765,145,39.8,1.5,6,19532.666666666668,294.1666666666667,1,0,0,1
 A4,2019,26299,2529,145,50.4,2.0,6,13149.5,421.5,0,0,0,0
 A4,2019,26299,4231,145,50.4,2.0,6,13149.5,705.1666666666666,0,0,0,0
 A3,2019,22299,11878,145,53.3,1.6,6,13936.875,1979.6666666666667,0,0,0,0
 A3,2019,19599,8825,145,52.3,1.6,6,12249.375,1470.8333333333333,0,0,0,0
 A6,2019,35399,9600,145,39.8,3.0,6,11799.666666666666,1600.0,0,0,0,0
 A3,2019,18500,6455,150,47.9,1.0,6,18500.0,1075.8333333333333,1,0,0,1
 A3,2015,15000,40092,20,60.1,1.4,10,10714.285714285716,4009.2,0,1,0,1
 A4,2016,13990,44830,20,70.6,2.0,9,6995.0,4981.111111111111,1,0,0,0
 A1,2020,18990,4000,150,49.6,1.0,5,18990.0,800.0,1,0,0,1
 A1,2020,21840,4000,150,44.8,1.5,5,14560.0,800.0,0,1,0,1
 Q2,2017,17990,18000,150,52.3,1.4,8,12850.0,2250.0,1,0,0,1
 A5,2017,24999,28300,145,53.3,2.0,8,12499.5,3537.5,0,1,0,1
 A1,2016,14897,29999,30,56.5,1.4,9,10640.714285714286,3333.222222222222,1,0,0,1
 A4,2017,24999,32000,145,57.6,2.0,8,12499.5,4000.0,0,1,0,0
 Q3,2019,29999,8250,145,38.2,1.5,6,19999.333333333332,1375.0,0,1,0,1
 A3,2019,23999,13450,145,42.2,1.5,6,15999.333333333334,2241.6666666666665,0,1,0,1
 A3,2016,17999,50450,30,60.1,1.4,9,12856.428571428572,5605.555555555556,1,0,0,1
 Q2,2017,19999,47750,30,61.4,1.6,8,12499.375,5968.75,1,0,0,0
 Q2,2019,24000,4846,145,43.5,1.5,6,16000.0,807.6666666666666,1,0,0,1
 Q2,2019,24750,3659,145,42.2,1.5,6,16500.0,609.8333333333334,0,1,0,1
 A3,2015,14500,39522,20,60.1,1.4,10,10357.142857142859,3952.2,1,0,0,1
 Q3,2015,16490,45521,160,51.4,2.0,10,8245.0,4552.1,0,1,0,0
 A6,2016,14490,66716,145,55.4,2.0,9,7245.0,7412.888888888889,0,0,0,0
 A4,2016,17490,52121,30,61.4,2.0,9,8745.0,5791.222222222223,0,1,0,0
 A4,2016,14990,68148,30,67.3,2.0,9,7495.0,7572.0,0,0,0,0
 A4,2015,15000,44523,160,50.4,2.0,10,7500.0,4452.3,0,1,0,0
 Q3,2016,18000,23275,145,52.3,2.0,9,9000.0,2586.1111111111113,1,0,0,0
 A6,2016,13490,57572,30,61.4,2.0,9,6745.0,6396.888888888889,1,0,0,0
 Q3,2019,30000,4195,145,38.7,2.0,6,15000.0,699.1666666666666,0,1,0,0
 Q7,2017,47000,45000,145,39.2,4.0,8,11750.0,5625.0,0,1,0,0
 Q2,2017,17750,26000,145,61.4,1.6,8,11093.75,3250.0,1,0,0,0
 A4,2016,16050,46899,30,62.8,2.0,9,8025.0,5211.0,0,1,0,0
 A5,2017,27500,33031,235,37.7,3.0,8,9166.666666666666,4128.875,0,1,0,1
 A3,2017,14550,17372,20,70.6,1.6,8,9093.75,2171.5,1,0,0,0
 A4,2018,15900,13749,145,53.3,1.4,7,11357.142857142859,1964.142857142857,1,0,0,1
 A4,2016,17525,26020,30,62.8,2.0,9,8762.5,2891.1111111111113,0,1,0,0
 A3,2017,16875,23698,30,58.9,1.4,8,12053.57142857143,2962.25,1,0,0,1
 A5,2016,15075,42357,125,58.9,2.0,9,7537.5,4706.333333333333,0,1,0,0
 Q2,2018,19500,13000,145,53.3,1.0,7,19500.0,1857.142857142857,1,0,0,1
 A4,2019,27989,2902,145,38.2,2.0,6,13994.5,483.6666666666667,0,1,0,1
 A4,2019,29750,3038,145,44.1,2.0,6,14875.0,506.3333333333333,0,1,0,0
 A5,2019,29888,6500,145,45.6,2.0,6,14944.0,1083.3333333333333,0,1,0,0
 Q3,2020,37888,6000,145,30.7,2.0,5,18944.0,1200.0,0,1,0,1
 A5,2020,28000,1500,145,51.4,2.0,5,14000.0,300.0,0,1,0,0
 A3,2017,15500,17001,145,55.4,1.5,8,10333.333333333334,2125.125,1,0,0,1
 TT,2019,25000,5243,145,39.8,2.0,6,12500.0,873.8333333333334,0,1,0,1
 A5,2019,28450,2913,145,39.8,2.0,6,14225.0,485.5,0,0,0,1
 Q2,2019,22000,5761,145,42.8,1.5,6,14666.666666666666,960.1666666666666,0,1,0,1
 A6,2019,27750,9534,145,50.4,2.0,6,13875.0,1589.0,0,0,0,0
 A1,2018,17990,11000,150,58.9,1.4,7,12850.0,1571.4285714285713,0,1,0,1
 Q3,2015,16990,43395,160,50.4,2.0,10,8495.0,4339.5,0,1,0,0
 Q3,2015,16490,49050,160,50.4,2.0,10,8245.0,4905.0,0,1,0,0
 Q2,2017,21000,22000,145,57.7,2.0,8,10500.0,2750.0,0,1,0,0
 A4,2014,12990,61000,125,58.9,2.0,11,6495.0,5545.454545454545,0,1,0,0
 RS6,2017,52000,47501,145,29.4,4.0,8,13000.0,5937.625,0,1,0,1
 TT,2015,16990,46500,160,44.1,2.0,10,8495.0,4650.0,0,1,0,1
 A1,2016,12750,29122,30,56.5,1.4,9,9107.142857142857,3235.777777777778,1,0,0,1
 Q3,2017,22500,29200,145,40.4,2.0,8,11250.0,3650.0,0,1,0,1
 Q3,2015,16990,42894,160,51.4,2.0,10,8495.0,4289.4,0,1,0,0
 A1,2017,13750,34309,30,55.4,1.4,8,9821.428571428572,4288.625,1,0,0,1
